reading_score,listening_score,writing_score,speaking_score,age,gap_year,marital_status,visa_type,label
7.9,7.9,7.6,8.2,45,5,married,STUDENT,0
7.5,7.5,6.9,6.3,35,1,married,WORK,1
4.8,7.1,6.7,5.6,22,3,single,STUDENT,0
6.9,5.9,6.3,5.0,43,4,single,DEPENDENT,0
5.8,6.9,4.8,6.2,22,0,single,WORK,0
5.7,6.2,7.2,5.6,45,3,single,STUDENT,0
7.0,6.9,6.9,7.4,36,3,married,WORK,1
5.9,6.2,7.1,5.9,23,5,married,STUDENT,0
7.4,6.0,7.2,6.2,57,0,divorced,DEPENDENT,0
5.6,6.3,6.7,7.5,26,4,single,WORK,0
4.9,6.7,7.5,6.1,40,7,divorced,STUDENT,0
6.3,7.4,6.3,7.4,50,2,single,STUDENT,1
6.6,5.9,7.0,5.3,42,6,single,WORK,0
7.7,6.2,5.7,7.3,18,3,married,STUDENT,0
6.0,9.0,6.2,6.7,22,2,single,WORK,1
6.1,7.0,6.5,4.9,56,7,single,STUDENT,0
6.8,6.2,6.8,6.8,45,7,single,STUDENT,0
8.4,7.0,5.1,7.0,55,4,single,STUDENT,0
6.0,6.4,6.8,6.7,24,2,single,DEPENDENT,0
5.3,5.5,7.7,4.3,49,4,single,WORK,0
7.4,6.8,7.3,7.6,32,1,single,WORK,1
4.7,5.2,7.4,6.6,20,0,single,WORK,0
6.9,6.1,5.3,7.8,48,5,single,WORK,0
6.4,5.8,7.3,5.9,29,1,married,WORK,0
6.2,7.9,6.9,7.2,45,6,married,WORK,0
7.4,5.9,4.8,6.4,35,5,single,STUDENT,0
6.3,6.5,7.6,5.7,41,7,divorced,WORK,0
5.1,5.5,6.1,5.7,38,5,single,DEPENDENT,0
6.0,6.7,4.8,7.5,48,3,single,STUDENT,0
5.4,6.6,7.1,7.2,21,7,single,STUDENT,0
7.9,8.1,6.7,7.8,58,4,married,DEPENDENT,1
5.0,6.8,6.9,6.0,32,3,married,STUDENT,0
5.6,5.1,7.6,7.3,58,1,married,STUDENT,1
5.8,6.6,4.8,4.6,57,7,single,STUDENT,0
6.0,6.1,7.4,8.0,36,7,single,STUDENT,0
4.4,5.1,7.0,5.6,30,3,married,STUDENT,0
6.8,6.5,5.9,6.9,42,3,single,STUDENT,0
7.7,6.9,6.3,5.9,49,2,single,DEPENDENT,0
6.7,6.9,5.8,6.4,58,2,single,DEPENDENT,0
5.3,6.4,6.2,5.8,23,2,married,DEPENDENT,1
5.6,6.4,7.9,6.7,52,5,single,WORK,0
7.8,7.6,7.1,8.6,43,3,married,DEPENDENT,1
5.9,6.7,5.5,2.9,44,6,married,WORK,0
7.4,6.3,7.4,4.7,36,6,single,STUDENT,0
4.6,5.1,5.2,6.5,39,6,divorced,WORK,0
7.6,5.9,6.4,7.6,58,4,single,DEPENDENT,0
6.0,7.8,6.9,8.4,39,5,single,STUDENT,0
7.0,7.8,6.6,7.4,33,4,single,WORK,0
6.4,6.3,5.4,5.1,45,6,single,WORK,0
9.0,6.2,5.2,4.3,42,2,married,WORK,0
6.9,6.0,6.1,4.9,30,4,married,STUDENT,0
5.9,7.6,5.8,6.5,58,6,single,STUDENT,0
6.6,6.4,6.2,7.0,56,2,single,WORK,1
6.0,7.8,6.5,6.1,56,0,single,WORK,1
7.1,7.1,5.2,4.5,54,5,married,WORK,0
4.3,5.6,7.3,6.9,32,1,single,STUDENT,1
7.6,6.3,7.0,6.2,44,2,single,STUDENT,1
5.6,5.8,7.1,8.0,58,6,married,STUDENT,0
7.8,5.7,6.6,5.5,57,7,single,STUDENT,0
7.7,7.2,5.6,5.1,45,1,single,STUDENT,1
6.2,5.4,6.1,8.4,53,6,single,WORK,0
6.7,5.5,8.6,6.0,33,5,married,STUDENT,0
6.9,5.8,7.6,7.1,27,1,married,STUDENT,1
6.1,5.7,7.0,6.3,20,1,single,STUDENT,1
7.4,7.2,8.2,4.5,52,5,married,WORK,0
7.7,6.5,6.7,8.0,19,2,single,STUDENT,1
6.9,5.5,6.6,6.5,37,4,single,STUDENT,0
8.4,7.5,6.8,5.9,19,4,single,STUDENT,0
8.8,6.5,6.5,7.3,50,6,married,WORK,0
8.7,6.5,4.8,5.6,40,0,single,STUDENT,1
5.7,6.3,8.1,7.3,47,7,single,STUDENT,0
5.4,5.2,5.9,8.6,54,7,single,STUDENT,0
6.3,6.8,4.8,5.8,57,2,single,WORK,0
6.7,6.0,7.7,6.8,44,5,single,STUDENT,0
5.8,7.3,5.9,6.1,47,3,divorced,STUDENT,0
7.2,5.8,8.0,7.0,26,2,married,WORK,1
8.4,7.0,8.3,5.5,36,1,single,DEPENDENT,0
6.9,6.6,6.0,5.2,18,3,divorced,STUDENT,0
5.2,6.1,6.9,7.3,44,4,single,WORK,0
6.0,8.1,6.6,4.9,38,7,single,STUDENT,0
6.3,7.1,6.6,9.0,38,2,single,STUDENT,1
4.9,6.4,6.1,6.4,43,1,married,STUDENT,0
5.8,5.4,7.5,6.3,51,4,married,STUDENT,0
7.3,8.4,6.8,9.0,41,0,single,STUDENT,1
8.6,6.4,6.7,5.2,24,6,single,STUDENT,0
6.8,6.1,5.8,5.2,25,2,single,STUDENT,0
6.1,8.7,7.4,7.0,19,4,married,WORK,0
6.6,7.5,7.0,7.2,35,2,married,STUDENT,1
6.3,6.6,5.0,7.3,38,3,married,WORK,0
6.0,6.8,5.9,5.7,58,7,single,STUDENT,0
4.6,7.9,5.5,6.6,24,0,married,WORK,0
5.1,7.2,6.4,5.0,48,0,single,WORK,0
5.6,5.5,6.6,6.9,54,4,single,STUDENT,0
7.8,6.6,8.0,7.9,25,6,divorced,STUDENT,0
6.3,5.6,6.4,5.8,55,4,single,WORK,0
3.2,6.3,5.9,6.5,58,2,married,WORK,0
5.3,7.7,7.1,5.8,23,5,married,STUDENT,0
5.7,7.4,5.3,7.1,53,0,married,STUDENT,1
7.1,7.0,6.2,4.6,35,2,single,DEPENDENT,0
4.8,5.8,6.9,5.7,25,1,single,WORK,0
5.5,7.1,7.6,7.3,41,3,married,WORK,1
5.2,7.9,7.3,6.0,54,7,married,DEPENDENT,1
7.3,6.6,9.0,6.7,32,5,single,WORK,0
7.8,7.3,7.5,5.6,37,7,married,WORK,0
6.7,8.0,5.0,6.0,38,2,single,WORK,0
6.4,5.1,8.2,7.3,32,4,married,STUDENT,0
8.0,5.5,7.7,7.9,58,2,single,DEPENDENT,0
7.4,7.8,5.4,4.5,22,2,married,WORK,0
5.8,5.6,7.6,4.6,58,5,married,STUDENT,0
3.7,6.6,7.6,5.6,41,7,married,STUDENT,0
7.0,5.8,7.7,6.0,36,7,single,WORK,0
7.2,5.6,6.7,5.7,57,4,married,WORK,0
7.3,6.2,6.1,7.2,27,3,single,STUDENT,0
7.6,7.8,6.3,7.2,41,4,single,STUDENT,0
5.8,6.8,7.4,6.6,38,3,single,STUDENT,0
8.3,6.3,5.7,6.3,26,4,single,STUDENT,0
6.7,8.7,5.7,5.7,30,6,married,DEPENDENT,1
7.0,6.0,5.4,5.9,46,4,single,WORK,0
5.3,8.9,6.5,6.2,47,6,single,WORK,0
6.8,5.9,7.5,6.6,45,2,single,DEPENDENT,0
6.9,6.0,5.3,7.2,24,2,married,STUDENT,1
6.0,6.3,5.4,5.0,37,4,single,WORK,0
7.2,5.4,7.4,6.6,41,4,single,WORK,0
6.0,6.4,8.3,4.8,38,4,married,WORK,0
7.9,5.7,6.1,5.5,24,1,single,WORK,0
6.7,7.0,7.6,6.7,38,0,single,WORK,1
7.5,4.8,6.0,6.9,51,1,single,STUDENT,1
4.4,4.9,5.9,6.8,45,4,single,DEPENDENT,0
6.2,6.4,7.6,5.5,44,4,single,STUDENT,0
5.3,7.1,6.0,8.0,34,4,married,STUDENT,0
5.6,6.8,7.2,6.1,39,7,married,WORK,0
7.2,5.0,5.5,6.0,34,4,single,STUDENT,0
4.8,6.6,7.1,5.1,27,2,married,DEPENDENT,1
6.3,5.6,7.2,6.8,26,2,married,WORK,0
6.5,6.0,5.6,7.1,40,0,married,STUDENT,1
7.1,5.6,7.1,6.6,33,5,single,STUDENT,0
6.6,6.9,7.0,6.2,47,4,single,WORK,0
7.0,6.2,6.6,8.9,39,7,single,DEPENDENT,0
6.8,7.5,6.6,6.7,58,1,married,WORK,1
6.5,7.0,6.8,6.0,21,1,married,STUDENT,1
7.4,7.0,6.9,6.4,32,3,single,WORK,1
6.5,7.8,7.0,5.1,22,6,single,WORK,0
8.2,3.3,5.5,8.7,29,4,single,DEPENDENT,0
6.4,7.6,6.8,6.8,53,7,single,STUDENT,0
6.9,5.7,7.4,7.3,56,5,single,STUDENT,0
7.7,7.3,6.3,5.7,33,2,married,DEPENDENT,1
7.4,6.4,6.6,6.0,45,6,single,STUDENT,0
7.0,7.4,8.7,5.9,23,4,single,WORK,0
4.5,4.7,6.6,6.6,18,0,married,STUDENT,0
5.6,6.1,7.8,4.6,29,4,married,WORK,0
6.8,5.7,7.5,7.8,34,0,single,STUDENT,1
6.7,6.3,6.9,5.4,18,7,divorced,STUDENT,0
5.6,5.7,6.1,5.8,21,2,married,WORK,0
4.8,4.7,5.9,6.8,29,5,married,WORK,0
5.6,7.6,5.0,5.3,36,3,single,STUDENT,0
5.0,7.4,6.6,8.9,37,3,single,STUDENT,0
6.4,6.1,8.6,7.9,32,7,single,WORK,0
4.8,5.6,4.9,8.6,52,4,divorced,STUDENT,0
6.4,5.6,6.2,6.0,46,7,single,STUDENT,0
8.3,6.0,5.6,7.2,29,5,single,STUDENT,0
7.4,6.8,6.2,8.1,32,0,single,STUDENT,1
6.2,5.8,7.0,5.3,21,4,single,WORK,0
8.2,7.6,5.4,5.4,45,4,single,STUDENT,0
5.4,5.0,6.4,7.0,22,4,married,WORK,0
5.8,8.7,7.0,8.1,29,7,married,STUDENT,0
6.7,8.2,6.1,7.4,24,2,single,STUDENT,1
6.7,5.8,4.8,7.3,48,6,married,DEPENDENT,1
6.7,5.2,4.7,7.3,55,7,single,STUDENT,0
6.1,7.9,6.3,7.0,44,2,single,DEPENDENT,0
7.0,4.9,5.8,8.3,44,2,single,DEPENDENT,0
4.5,6.8,7.3,7.2,57,7,married,STUDENT,0
6.1,5.7,5.6,6.4,22,5,single,STUDENT,0
6.8,8.2,5.7,7.8,40,4,married,WORK,0
8.0,7.9,7.2,6.6,22,6,single,STUDENT,0
6.1,7.5,5.5,5.9,33,4,single,STUDENT,0
7.4,4.8,8.1,6.2,19,6,single,WORK,0
4.6,5.7,7.4,6.8,49,3,single,DEPENDENT,0
6.4,6.0,6.1,7.9,40,6,married,STUDENT,0
5.9,6.7,6.7,4.6,55,7,married,DEPENDENT,1
6.5,7.6,5.6,7.1,50,2,single,WORK,1
5.4,4.0,5.6,6.9,34,5,married,STUDENT,0
5.3,7.0,6.8,4.9,39,6,married,WORK,0
8.7,7.8,5.7,6.6,40,3,single,STUDENT,0
4.1,5.2,7.3,6.5,57,3,single,DEPENDENT,0
6.4,6.7,6.9,6.4,58,1,single,DEPENDENT,0
7.7,8.3,6.6,5.7,58,0,single,WORK,1
6.6,7.4,7.0,6.8,18,3,single,WORK,0
6.3,6.4,7.5,7.1,44,0,married,DEPENDENT,1
5.1,6.8,7.2,5.8,57,0,divorced,STUDENT,1
4.3,7.9,7.5,6.7,44,4,divorced,WORK,0
7.3,6.6,7.8,5.5,48,5,married,DEPENDENT,1
5.6,6.9,6.5,8.1,36,6,married,STUDENT,0
6.1,7.0,7.0,6.3,30,5,single,WORK,0
5.7,6.8,7.0,3.5,50,4,divorced,DEPENDENT,0
8.3,6.6,5.0,7.7,25,1,single,WORK,1
5.9,6.8,6.5,5.8,56,0,married,WORK,0
7.9,7.1,5.8,5.2,50,1,single,STUDENT,1
5.8,6.8,6.5,6.7,32,1,married,DEPENDENT,1
7.1,5.2,8.1,5.8,40,7,married,STUDENT,0
7.6,6.7,7.0,7.0,35,3,single,STUDENT,0
5.7,6.9,6.2,5.6,54,0,single,STUDENT,1
9.0,6.3,6.3,5.7,19,5,married,WORK,0
7.8,6.5,7.2,6.4,37,0,married,DEPENDENT,1
4.6,6.3,7.1,5.5,54,2,married,WORK,0
6.5,4.8,7.5,6.4,37,2,single,STUDENT,1
6.5,6.0,7.5,8.1,48,3,single,STUDENT,0
5.6,6.2,6.8,5.6,57,7,single,WORK,0
7.4,7.9,8.0,6.6,21,4,married,WORK,0
7.6,6.7,8.1,6.0,24,0,married,STUDENT,1
7.7,6.4,6.7,5.7,23,2,married,WORK,1
6.4,5.9,6.0,7.7,46,2,single,DEPENDENT,0
7.2,6.5,7.1,6.5,33,2,married,STUDENT,1
7.5,7.0,7.6,7.4,37,6,single,STUDENT,0
7.6,6.0,6.2,7.4,53,7,single,STUDENT,0
7.0,6.1,6.7,6.9,40,5,single,STUDENT,0
8.6,7.6,4.0,7.6,46,5,divorced,STUDENT,0
6.8,5.6,7.6,6.0,21,7,married,STUDENT,0
6.7,6.4,6.3,6.6,24,0,single,WORK,1
5.1,8.1,8.2,7.7,34,5,married,WORK,0
6.2,7.1,5.4,5.1,55,0,divorced,WORK,0
5.3,6.5,4.3,5.5,51,4,single,STUDENT,0
6.4,6.2,5.9,7.7,58,6,single,WORK,0
6.8,6.2,8.7,8.3,19,6,married,WORK,0
5.6,7.3,6.8,7.0,38,4,single,WORK,0
9.0,6.3,8.6,6.1,38,2,single,STUDENT,1
6.1,6.2,5.8,5.8,26,0,single,DEPENDENT,0
6.0,8.3,6.2,5.0,27,7,married,WORK,0
5.4,6.7,7.8,6.0,47,0,single,DEPENDENT,0
6.9,5.0,6.6,7.8,49,1,married,STUDENT,1
6.8,6.2,5.6,5.6,18,0,single,WORK,0
7.2,8.7,6.8,7.1,21,0,married,STUDENT,1
7.6,5.6,6.7,4.7,41,4,married,WORK,0
8.5,6.0,7.4,6.4,49,3,single,STUDENT,0
7.3,6.1,7.2,7.3,47,1,single,STUDENT,1
6.1,4.1,6.2,4.9,40,1,single,STUDENT,0
6.2,8.2,8.1,7.6,28,0,married,STUDENT,1
4.4,6.6,5.8,7.2,35,6,single,STUDENT,0
7.8,7.3,4.4,7.4,25,3,single,WORK,1
6.7,5.9,7.6,3.1,35,1,married,STUDENT,0
7.6,6.8,7.5,5.5,52,3,single,STUDENT,0
7.4,5.9,4.7,6.5,18,2,single,STUDENT,1
6.6,6.8,5.9,7.2,20,6,married,WORK,0
6.6,7.8,5.0,7.9,48,2,married,WORK,1
5.8,6.0,5.1,6.5,56,0,single,STUDENT,0
4.9,7.0,6.7,5.3,59,1,single,STUDENT,0
5.8,5.9,6.4,5.0,32,7,single,STUDENT,0
7.5,6.8,5.6,5.0,48,2,single,STUDENT,1
7.5,6.9,5.2,6.7,53,4,married,WORK,0
6.4,6.6,6.4,7.5,28,7,single,WORK,0
5.0,6.2,5.6,3.5,53,7,married,STUDENT,0
4.9,5.5,5.9,6.3,44,0,single,WORK,0
6.3,8.1,4.9,7.3,27,0,single,STUDENT,1
5.1,6.9,6.1,4.6,27,7,single,DEPENDENT,0
7.0,7.1,7.3,7.3,28,5,single,DEPENDENT,0
6.5,5.4,7.2,7.6,46,4,married,WORK,0
7.2,6.9,5.1,5.2,49,3,married,DEPENDENT,1
7.4,5.1,5.9,6.2,19,4,married,DEPENDENT,1
7.6,6.4,8.3,5.8,41,0,single,WORK,1
7.8,8.8,5.3,9.0,47,5,single,STUDENT,0
6.5,7.2,5.0,4.8,50,0,single,STUDENT,0
5.8,5.1,6.4,6.6,24,4,single,WORK,0
6.6,5.7,8.7,6.6,25,6,married,STUDENT,0
6.7,6.7,5.4,6.7,55,2,single,WORK,0
7.1,5.8,6.7,6.5,26,3,single,STUDENT,0
6.3,4.9,7.0,7.0,25,5,single,STUDENT,0
7.3,6.3,6.3,4.3,41,5,single,WORK,0
7.2,7.0,7.0,8.0,58,4,married,DEPENDENT,1
7.7,6.4,7.3,6.6,35,6,married,WORK,0
6.9,7.4,6.5,9.0,28,7,single,STUDENT,0
5.5,6.6,7.3,5.9,56,4,single,WORK,0
5.2,7.3,5.7,7.7,22,3,single,WORK,0
7.6,5.3,7.0,6.5,41,4,single,STUDENT,0
5.0,7.6,5.5,7.3,34,2,single,STUDENT,1
6.0,5.7,6.5,8.1,40,0,single,STUDENT,1
5.6,5.9,8.9,6.1,40,6,divorced,WORK,0
8.3,7.1,9.0,7.1,28,3,married,STUDENT,0
6.7,6.9,8.3,7.6,19,0,divorced,STUDENT,1
7.4,6.4,6.7,7.0,31,3,married,STUDENT,0
8.2,8.1,7.1,6.1,56,5,single,STUDENT,0
6.0,4.7,5.5,7.2,23,1,married,STUDENT,0
7.1,8.1,6.8,7.0,30,1,married,STUDENT,1
5.0,6.4,7.9,6.5,40,3,married,STUDENT,0
7.8,6.2,8.2,8.0,57,1,single,STUDENT,1
5.5,6.8,3.9,7.8,42,1,single,STUDENT,1
7.5,5.1,6.8,4.5,55,0,married,WORK,0
8.1,6.6,4.8,4.2,41,1,married,DEPENDENT,1
6.3,7.6,5.7,6.6,40,1,single,WORK,1
5.6,6.9,6.0,7.5,28,7,divorced,WORK,0
7.2,6.4,7.1,6.8,20,1,single,DEPENDENT,0
8.8,6.3,7.5,5.1,48,7,single,DEPENDENT,0
7.1,5.5,7.9,8.3,55,1,married,WORK,1
3.9,6.6,6.8,8.6,50,3,single,STUDENT,0
3.7,7.0,6.6,6.5,28,2,single,STUDENT,0
6.3,6.9,7.8,7.0,46,1,single,STUDENT,1
6.1,6.3,7.5,6.2,31,3,single,WORK,1
6.6,7.5,5.9,7.5,52,6,married,STUDENT,0
7.0,7.7,6.0,6.6,44,1,married,STUDENT,1
6.4,7.5,6.5,8.2,50,0,married,STUDENT,1
5.7,7.4,5.6,7.1,34,2,single,STUDENT,1
6.9,7.5,5.2,5.0,25,2,single,WORK,0
5.7,5.3,6.5,7.5,59,4,married,DEPENDENT,1
8.2,7.3,7.0,5.7,59,1,married,WORK,1
6.4,6.6,6.8,8.2,53,6,married,WORK,0
4.7,6.8,6.2,6.1,52,0,married,STUDENT,0
7.4,8.0,7.8,5.6,27,3,married,WORK,1
5.8,5.3,3.3,7.4,52,5,married,DEPENDENT,0
6.2,5.9,7.3,7.2,47,4,single,DEPENDENT,0
6.1,6.3,7.6,5.3,30,7,single,STUDENT,0
5.8,4.6,8.0,6.5,38,2,single,WORK,0
5.7,6.5,5.3,5.8,39,5,single,WORK,0
5.1,6.0,7.9,7.3,55,4,single,WORK,0
8.1,5.3,8.6,5.3,29,1,married,STUDENT,1
5.8,7.8,6.8,6.2,42,7,single,DEPENDENT,0
4.7,7.0,4.5,6.9,40,3,married,DEPENDENT,1
4.7,5.5,7.7,6.9,19,7,married,WORK,0
6.4,6.2,7.8,6.4,34,0,single,STUDENT,1
6.8,4.9,7.4,6.4,35,2,single,WORK,0
5.8,4.6,5.9,9.0,53,0,married,STUDENT,1
5.7,5.1,5.7,6.5,52,0,married,STUDENT,0
6.2,5.9,7.3,6.8,32,5,single,WORK,0
8.2,5.7,5.2,6.7,52,4,single,WORK,0
4.9,5.7,6.5,5.2,56,7,married,STUDENT,0
5.6,7.2,7.0,6.7,44,1,married,STUDENT,1
8.7,6.0,7.5,5.3,33,6,single,STUDENT,0
6.3,6.8,7.5,7.9,52,6,single,WORK,0
5.6,6.6,7.0,7.0,27,1,married,STUDENT,1
3.9,6.1,5.4,8.1,24,5,single,WORK,0
5.7,6.2,7.7,5.4,42,6,married,WORK,0
6.9,5.5,5.9,5.9,53,6,single,STUDENT,0
6.2,6.8,5.3,6.5,52,3,married,DEPENDENT,1
5.7,8.2,5.0,6.5,19,6,married,WORK,0
8.0,5.9,5.3,7.1,53,1,single,STUDENT,1
7.5,8.8,7.0,6.1,57,4,divorced,WORK,0
7.5,5.4,6.9,7.1,27,0,married,STUDENT,1
5.8,6.5,5.8,6.5,55,6,married,STUDENT,0
5.8,7.2,6.2,5.9,54,7,divorced,DEPENDENT,0
6.9,5.4,5.2,6.0,56,3,married,STUDENT,0
8.8,6.1,6.1,6.3,50,4,single,WORK,0
5.5,6.5,4.9,6.0,38,7,single,STUDENT,0
5.0,6.3,5.1,6.9,28,0,divorced,STUDENT,0
4.8,7.4,6.1,6.2,43,3,single,WORK,0
6.7,5.4,5.9,6.2,24,3,single,STUDENT,0
6.7,7.9,6.6,4.9,46,1,single,STUDENT,1
8.8,5.9,6.2,6.5,21,0,single,DEPENDENT,0
6.3,6.6,6.9,7.9,23,6,single,WORK,0
7.0,8.0,6.9,6.2,36,2,single,STUDENT,1
6.2,7.4,6.5,6.8,38,5,married,STUDENT,0
7.0,7.7,6.5,5.9,35,1,single,STUDENT,1
7.1,6.1,6.2,6.8,40,7,married,STUDENT,0
5.1,6.9,6.5,4.5,55,3,single,WORK,0
6.1,7.1,6.1,8.1,23,3,single,DEPENDENT,0
6.0,6.6,8.0,4.5,27,6,single,STUDENT,0
8.5,5.8,6.8,7.8,46,4,married,DEPENDENT,1
6.3,8.0,6.2,6.4,20,2,divorced,STUDENT,1
5.5,6.1,6.9,6.3,57,3,married,DEPENDENT,1
6.4,6.8,5.3,5.4,47,3,married,DEPENDENT,1
6.7,5.8,6.0,6.2,44,2,married,STUDENT,1
7.3,6.2,6.4,6.4,54,1,single,STUDENT,1
6.8,6.3,7.5,6.4,57,5,single,WORK,0
7.7,5.8,6.3,6.8,20,2,married,WORK,0
8.1,6.4,6.4,6.6,34,6,married,WORK,0
5.0,7.7,6.2,7.3,42,5,single,STUDENT,0
4.8,6.2,7.3,7.1,40,2,divorced,STUDENT,1
5.1,9.0,6.9,7.3,38,6,married,STUDENT,0
7.7,6.6,6.1,6.2,18,4,married,DEPENDENT,1
8.1,7.4,5.0,8.0,26,4,married,WORK,0
6.1,5.6,8.2,5.7,31,7,married,WORK,0
6.6,7.3,6.8,6.7,29,4,single,DEPENDENT,0
6.9,6.6,6.7,7.4,38,7,single,WORK,0
7.5,5.6,6.0,7.4,48,2,single,STUDENT,1
6.8,8.0,5.6,6.4,23,4,married,WORK,0
6.9,6.7,6.3,6.6,22,1,single,STUDENT,1
6.4,6.5,7.9,6.5,42,2,single,WORK,1
5.7,6.6,6.9,6.8,43,7,married,STUDENT,0
6.7,5.4,9.0,6.4,53,3,single,WORK,1
6.5,7.8,7.2,5.5,18,0,single,WORK,0
6.2,4.7,5.0,9.0,32,2,married,WORK,0
6.2,6.8,8.6,7.1,41,5,single,STUDENT,0
6.6,5.9,7.5,6.9,42,7,married,WORK,0
7.2,5.8,6.0,6.0,33,7,single,STUDENT,0
5.5,6.2,6.8,8.0,54,7,married,DEPENDENT,1
5.0,6.8,5.8,3.8,18,7,single,DEPENDENT,0
4.5,7.7,5.9,7.3,28,6,married,STUDENT,0
6.9,5.4,7.0,7.1,35,4,married,DEPENDENT,1
6.9,6.8,7.0,7.3,35,3,married,WORK,1
7.7,5.9,6.9,5.9,36,1,married,WORK,1
6.3,4.9,7.2,6.6,33,0,married,STUDENT,1
5.3,6.7,6.8,6.4,40,3,single,DEPENDENT,0
6.7,7.3,7.2,6.5,24,5,single,STUDENT,0
6.6,7.2,7.5,6.8,52,5,divorced,WORK,0
6.8,7.6,7.4,6.2,51,6,single,STUDENT,0
5.9,5.9,5.6,6.8,29,6,single,DEPENDENT,0
5.2,6.0,7.6,6.9,54,3,married,DEPENDENT,1
6.6,7.2,5.1,6.5,46,4,married,WORK,0
6.2,5.6,6.6,6.4,34,2,married,STUDENT,1
7.4,6.7,5.8,6.4,20,4,married,WORK,0
6.9,6.0,5.6,7.3,19,1,single,WORK,0
8.3,6.2,8.8,6.7,21,2,married,WORK,1
6.5,6.1,7.9,5.5,38,0,single,DEPENDENT,0
5.3,7.8,7.6,5.8,25,1,single,STUDENT,1
6.2,6.7,6.8,7.1,48,0,single,STUDENT,1
6.0,6.1,4.4,6.0,53,6,married,STUDENT,0
7.3,5.7,6.6,7.5,20,5,single,DEPENDENT,0
6.2,5.2,7.6,7.8,59,2,married,WORK,1
6.6,6.1,6.0,8.2,42,3,single,STUDENT,0
6.1,5.7,8.1,5.7,35,2,married,WORK,0
5.6,8.4,6.5,7.7,28,5,married,DEPENDENT,1
6.0,6.8,6.9,7.0,53,1,single,STUDENT,1
5.5,8.5,7.8,6.0,32,4,divorced,DEPENDENT,0
6.3,8.0,6.3,6.8,46,1,married,DEPENDENT,1
6.4,7.8,5.5,6.0,52,2,married,STUDENT,1
7.3,6.3,7.3,7.6,29,3,single,STUDENT,0
6.9,6.5,6.6,6.9,32,0,single,STUDENT,1
8.2,7.9,7.9,8.3,21,0,married,STUDENT,1
6.5,5.8,5.9,4.7,44,4,single,STUDENT,0
6.9,6.8,6.0,4.9,36,1,married,STUDENT,1
5.3,6.8,7.9,6.5,57,5,married,STUDENT,0
7.3,6.4,5.6,6.5,22,4,married,WORK,0
6.0,7.2,6.1,6.6,32,3,single,WORK,0
5.3,6.2,5.9,7.1,34,0,single,DEPENDENT,0
6.7,6.0,5.4,7.4,33,7,single,STUDENT,0
6.1,3.9,6.6,6.2,18,4,single,STUDENT,0
6.6,5.3,7.2,7.5,27,7,married,WORK,0
8.2,6.4,6.2,6.6,20,1,single,STUDENT,1
7.9,7.6,4.7,6.8,18,3,single,STUDENT,0
7.1,6.2,6.6,6.3,51,5,single,STUDENT,0
5.8,6.8,6.1,5.2,48,7,single,DEPENDENT,0
4.5,7.3,7.5,7.8,52,3,married,STUDENT,0
5.9,5.0,6.2,7.4,21,5,married,STUDENT,0
4.2,6.1,5.3,5.8,50,7,married,STUDENT,0
6.1,6.2,5.3,7.7,56,6,single,STUDENT,0
6.2,6.4,5.7,5.5,52,4,single,WORK,0
8.2,6.7,7.4,7.6,32,3,married,DEPENDENT,1
4.7,4.3,5.9,7.4,59,3,single,DEPENDENT,0
5.1,7.5,7.2,8.3,47,3,single,STUDENT,0
6.8,5.8,7.2,7.0,33,4,single,STUDENT,0
7.0,6.3,7.2,5.7,54,0,single,DEPENDENT,0
7.0,6.4,6.2,7.2,54,4,married,WORK,0
7.2,5.4,6.6,6.4,55,5,married,STUDENT,0
7.0,8.8,6.7,6.1,23,0,married,WORK,1
6.0,5.8,5.8,4.9,37,1,single,STUDENT,0
5.6,5.5,7.8,4.8,49,2,single,STUDENT,0
7.3,6.0,6.0,7.6,29,5,married,WORK,0
6.6,6.0,6.6,4.3,55,1,single,WORK,0
7.4,5.5,5.8,7.1,52,4,married,DEPENDENT,1
9.0,7.1,8.0,6.7,58,7,single,STUDENT,0
7.2,6.8,3.9,6.1,33,3,single,WORK,0
7.3,5.0,7.0,5.2,50,3,single,WORK,0
6.4,5.2,6.7,7.6,41,1,single,WORK,0
5.2,5.7,4.8,4.8,42,0,married,DEPENDENT,0
6.5,5.8,6.3,6.5,43,2,married,DEPENDENT,1
6.3,7.0,5.3,6.8,34,1,married,STUDENT,1
7.3,7.3,6.2,7.0,54,1,single,DEPENDENT,0
7.0,5.8,6.3,6.4,32,3,married,WORK,0
4.8,4.7,7.1,5.8,44,4,married,DEPENDENT,1
5.5,8.7,6.9,6.0,41,4,married,WORK,0
7.1,6.0,7.4,6.1,49,6,married,STUDENT,0
6.6,7.7,6.2,6.3,27,0,married,STUDENT,1
5.6,7.6,7.0,6.1,46,7,married,WORK,0
5.3,5.0,7.1,5.8,28,7,single,STUDENT,0
7.0,6.7,7.5,6.5,56,2,single,STUDENT,1
5.8,7.2,8.2,5.8,59,2,married,STUDENT,1
6.2,5.1,4.6,5.0,55,5,single,DEPENDENT,0
7.6,7.8,6.9,6.4,59,6,married,DEPENDENT,1
5.2,5.3,5.5,7.7,41,3,married,STUDENT,0
5.4,6.7,6.4,6.0,43,7,single,STUDENT,0
7.7,6.5,8.3,5.5,33,3,married,STUDENT,0
6.4,7.7,6.6,8.8,47,6,single,STUDENT,0
4.4,6.5,7.2,7.9,46,4,single,STUDENT,0
